"2010s_drama_lady_bird_part_1" "2010s_drama_lady_bird_part_2" "2010s_drama_lady_bird_part_3" "2010s_drama_lady_bird_part_4" "2010s_drama_lady_bird_part_5" "2010s_drama_manchester_by_the_sea_part_1" "2010s_drama_manchester_by_the_sea_part_2" "2010s_drama_manchester_by_the_sea_part_3" "2010s_drama_manchester_by_the_sea_part_4" "2010s_drama_manchester_by_the_sea_part_5" "2010s_drama_marriage_story_part_1" "2010s_drama_marriage_story_part_2" "2010s_drama_marriage_story_part_3" "2010s_drama_marriage_story_part_4" "2010s_drama_marriage_story_part_5" "2010s_drama_moonlight_part_1" "2010s_drama_moonlight_part_2" "2010s_drama_moonlight_part_3" "2010s_drama_moonlight_part_4" "2010s_drama_moonlight_part_5" "2010s_drama_spotlight_part_1" "2010s_drama_spotlight_part_2" "2010s_drama_spotlight_part_3" "2010s_drama_spotlight_part_4" "2010s_drama_spotlight_part_5" "2010s_drug_beautiful_boy_part_1" "2010s_drug_beautiful_boy_part_2" "2010s_drug_beautiful_boy_part_3" "2010s_drug_beautiful_boy_part_4" "2010s_drug_beautiful_boy_part_5" "2010s_drug_ben_is_bაცკ_part_1" "2010s_drug_ben_is_bაცკ_part_2" "2010s_drug_ben_is_bაცკ_part_3" "2010s_drug_ben_is_bაცკ_part_4" "2010s_drug_ben_is_bაცკ_part_5" "2010s_drug_cherry_part_1" "2010s_drug_cherry_part_2" "2010s_drug_cherry_part_3" "2010s_drug_cherry_part_4" "2010s_drug_cherry_part_5" "2010s_drug_heaven_knows_what_part_1" "2010s_drug_heaven_knows_what_part_2" "2010s_drug_heaven_knows_what_part_3" "2010s_drug_heaven_knows_what_part_4" "2010s_drug_heaven_knows_what_part_5" "2010s_drug_the_fighter_part_1" "2010s_drug_the_fighter_part_2" "2010s_drug_the_fighter_part_3" "2010s_drug_the_fighter_part_4" "2010s_drug_the_fighter_part_5" "90s_drama_american_beauty_part_1" "90s_drama_american_beauty_part_2" "90s_drama_american_beauty_part_3" "90s_drama_american_beauty_part_4" "90s_drama_american_beauty_part_5" "90s_drama_american_history_x_part_1" "90s_drama_american_history_x_part_2" "90s_drama_american_history_x_part_3" "90s_drama_american_history_x_part_4" "90s_drama_american_history_x_part_5" "90s_drama_good_will_hunting_part_1" "90s_drama_good_will_hunting_part_2" "90s_drama_good_will_hunting_part_3" "90s_drama_good_will_hunting_part_4" "90s_drama_good_will_hunting_part_5" "90s_drama_philadelphia_part_1" "90s_drama_philadelphia_part_2" "90s_drama_philadelphia_part_3" "90s_drama_philadelphia_part_4" "90s_drama_philadelphia_part_5" "90s_drama_the_virgin_suicides_part_1" "90s_drama_the_virgin_suicides_part_2" "90s_drama_the_virgin_suicides_part_3" "90s_drama_the_virgin_suicides_part_4" "90s_drama_the_virgin_suicides_part_5" "90s_drug_fear_and_loathing_in_las_vegas_part_1" "90s_drug_fear_and_loathing_in_las_vegas_part_2" "90s_drug_fear_and_loathing_in_las_vegas_part_3" "90s_drug_fear_and_loathing_in_las_vegas_part_4" "90s_drug_fear_and_loathing_in_las_vegas_part_5" "90s_drug_gridlock_d_part_1" "90s_drug_gridlock_d_part_2" "90s_drug_gridlock_d_part_3" "90s_drug_gridlock_d_part_4" "90s_drug_gridlock_d_part_5" "90s_drug_requiem_for_a_dream_part_1" "90s_drug_requiem_for_a_dream_part_2" "90s_drug_requiem_for_a_dream_part_3" "90s_drug_requiem_for_a_dream_part_4" "90s_drug_requiem_for_a_dream_part_5" "90s_drug_the_basketball_diaries_part_1" "90s_drug_the_basketball_diaries_part_2" "90s_drug_the_basketball_diaries_part_3" "90s_drug_the_basketball_diaries_part_4" "90s_drug_the_basketball_diaries_part_5" "90s_drug_trainspotting_part_1" "90s_drug_trainspotting_part_2" "90s_drug_trainspotting_part_3" "90s_drug_trainspotting_part_4" "90s_drug_trainspotting_part_5"
"spoon" 0 0 0.0265181649429859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0555555555555556 0 0 0 0 0 0 0 0 0 0.0186601977980967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0264480296217932 0 0 0 0 0 0 0 0 0.0212539851222104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0646830530401035 0.19672131147541 0.134770889487871 0.0648929266709929 0.213675213675214 0.0233699462491236 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0.0261233019853709 0 0
"starting" 0 0.0289603243556328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0264480296217932 0.0602772754671489 0 0 0 0.0566251415628539 0.0180701120346946 0 0 0 0.0196001568012544 0 0 0 0 0 0 0.0218483722962639 0 0.0193610842207164 0.0193948797517455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0233372228704784 0 0.020571898786258 0 0.0449842555105713 0 0 0 0.0225275963054742 0 0.0242483026188167 0 0 0 0.0673854447439353 0 0 0.0233699462491236 0 0 0 0 0.0513610683102209 0 0 0.0499001996007984 0 0 0 0 0 0
"terry" 0 0 0 0 0 0 0 0 0 0 0.0741839762611276 0 0.0190730497806599 0 0.0180733779143322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.176991150442478 0.0203998368013056 0.0185770016719301 0 0 0 0 0 0 0 0 0 0 0 0 0.0216076058772688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"til" 0 0 0 0 0 0.0229200091680037 0 0.0223363859727496 0.0446827524575514 0 0 0 0 0 0 0.0241370987207338 0 0 0 0 0 0.0208116545265349 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0434782608695652 0 0.0466853408029879 0.0193610842207164 0 0.0256278831368529 0.025953802232027 0 0 0 0 0 0.0246305418719212 0.0226860254083485 0 0 0 0 0 0.0188928773852258 0 0 0 0 0 0 0 0.0224921277552857 0 0 0 0 0 0 0 0 0.0655737704918033 0.0673854447439353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"till" 0 0 0 0 0 0.0229200091680037 0 0 0 0 0.0185459940652819 0 0 0 0 0 0 0 0 0.0230627306273063 0 0 0 0 0 0 0 0 0 0 0 0.0554631170271769 0.0591366055588409 0 0 0.0180701120346946 0 0.0363901018922853 0 0 0 0 0.0989609104403761 0 0 0 0 0 0.0193610842207164 0 0 0 0 0 0 0 0 0 0 0 0.0176991150442478 0 0.0185770016719301 0 0 0 0 0 0 0 0 0 0 0 0 0.0216076058772688 0.0225275963054742 0 0 0 0 0 0 0 0 0 0.0235072872590503 0 0 0 0 0.0488519785051295 0 0 0.0528262017960909 0 0 0.0261233019853709 0 0
"travis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.505050505050505 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"treat" 0 0.0289603243556328 0 0 0 0 0 0 0 0.0218866272707376 0 0 0.0381460995613199 0 0 0 0 0 0 0 0 0 0.0214730513205927 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0191241155096577 0.0181950509461426 0.0186601977980967 0 0 0 0 0 0 0 0 0 0 0 0.0512557662737058 0 0 0 0 0 0.0528960592435864 0 0 0 0 0 0 0 0 0 0 0 0.0233372228704784 0 0 0 0 0 0 0 0 0 0.07274490785645 0 0 0.0655737704918033 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0274047684297068 0.0298953662182362
"venice" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.275608635737253 0 0.0246305418719212 0.0226860254083485 0.124192747143567 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"waving" 0 0 0 0 0 0 0.0222667557336896 0.0223363859727496 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0277777777777778 0 0 0 0 0 0 0.0180701120346946 0 0.0181950509461426 0.0186601977980967 0 0 0 0 0 0 0 0.0218483722962639 0 0 0.0387897595034911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0217344055640078 0 0 0 0 0 0.047192071731949 0 0.0432152117545376 0.0675827889164226 0 0 0 0 0 0 0 0 0 0.0470145745181006 0 0 0 0 0 0 0 0 0 0 0 0 0
"worker" 0 0 0 0 0 0 0 0.0223363859727496 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0186601977980967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0246305418719212 0 0 0 0 0 0.0197316495659037 0.0377857547704515 0.0212539851222104 0 0.0434688111280156 0.0466744457409568 0.0649913344887348 0.0822875951450319 0 0 0.0235960358659745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"al" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0188572506128606 0.0180733779143322 0 0 0 0 0 0 0 0 0 0.0200320512820513 0 0 0 0 0.105792118487173 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0655451168887918 0 0.0193610842207164 0.0581846392552366 0 0 0 0 0 0 0.0528960592435864 0 0.0226860254083485 0 0 0 0.0185770016719301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"among" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0257003341043434 0 0 0 0 0 0 0 0 0.0285714285714286 0 0 0.0277777777777778 0 0 0 0 0 0 0.0180701120346946 0.0191241155096577 0.0181950509461426 0 0.0196001568012544 0 0 0 0 0 0 0 0 0 0 0.0256278831368529 0 0 0 0 0 0 0 0.0226860254083485 0 0 0 0 0 0 0 0 0.0652032166920235 0 0.0649913344887348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0292141396435875 0.0522466039707419 0 0
"angeles" 0 0 0 0 0 0 0 0 0 0 0.0185459940652819 0.0189789333839438 0.11443829868396 0.0565717518385819 0.0361467558286644 0 0 0 0 0 0 0 0 0 0.0200320512820513 0 0 0.0566411781365052 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0422743606002959 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"apart" 0 0 0 0 0 0.0229200091680037 0 0 0 0 0.0185459940652819 0.0189789333839438 0 0.0188572506128606 0 0 0 0 0 0 0 0 0 0 0.0200320512820513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0502260170768458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0217344055640078 0 0 0 0 0.0449842555105713 0.0235960358659745 0.0210570646451885 0 0.0225275963054742 0.021137180300148 0.0242483026188167 0 0 0 0.0673854447439353 0 0 0 0 0 0.0233535730966838 0 0 0 0 0 0 0 0.0292141396435875 0 0.0274047684297068 0
"army" 0 0 0 0 0 0 0.0222667557336896 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.191241155096577 0.0181950509461426 0 0.0196001568012544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0246305418719212 0 0.0248385494287134 0 0 0 0.0197316495659037 0 0 0 0 0 0 0.020571898786258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0513610683102209 0 0 0 0 0 0 0 0 0
"backpack" 0 0 0 0 0 0 0 0 0 0 0 0 0.0190730497806599 0 0 0 0.0514006682086867 0.0507743082000508 0 0 0 0 0.0214730513205927 0 0 0 0.0290951411114344 0 0.0277777777777778 0 0 0 0 0 0 0 0 0 0.0186601977980967 0 0 0 0 0 0.102774922918808 0 0 0 0 0 0.0512557662737058 0 0 0 0.0250941028858218 0.0229673863114378 0.0264480296217932 0 0 0.0496770988574267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"baron" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.185070943861814 0.0416233090530697 0.0429461026411853 0 0.0801282051282051 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0216076058772688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bartender" 0 0 0 0 0 0.0458400183360073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0429461026411853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0652173913043478 0 0 0 0 0 0.051907604464054 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0675827889164226 0 0.0969932104752667 0.0221092195445501 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0
"betheny" 0 0 0 0 0 0.389640155856062 0 0 0.0223413762287757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bigger" 0 0.0289603243556328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0832466181061394 0.0429461026411853 0 0.0200320512820513 0 0.0290951411114344 0 0.0277777777777778 0 0 0 0 0 0 0 0 0 0 0 0.0493339911198816 0 0 0 0 0 0.0436967445925279 0 0 0 0 0 0 0 0 0.0229673863114378 0 0 0 0 0 0 0 0 0 0 0.0219876868953386 0 0 0.0216637781629116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0233699462491236 0.0235072872590503 0 0 0 0 0 0 0 0 0 0 0 0 0
"bills" 0.0278318953520735 0 0 0 0 0 0 0 0 0.0218866272707376 0 0 0.0190730497806599 0.0188572506128606 0 0.0241370987207338 0.0257003341043434 0.0507743082000508 0.106326422115896 0 0 0 0 0.0213720880530028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0250941028858218 0 0 0 0 0 0 0 0 0 0.0188928773852258 0 0 0 0 0 0 0 0 0 0 0 0 0.021137180300148 0.0242483026188167 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0292568753657109 0 0 0 0
"boyfriend" 0.0278318953520735 0 0.0530363298859719 0 0.0283848992336077 0 0 0 0 0 0 0.0189789333839438 0 0 0.0361467558286644 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0986679822397632 0 0 0 0.154162384378212 0 0 0 0 0 0 0 0 0 0.0250941028858218 0 0 0.0492610837438424 0 0 0 0 0 0 0 0 0 0.0217344055640078 0 0 0.020571898786258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0298953662182362
"cheese" 0 0 0 0 0.0851546977008232 0 0 0 0.0446827524575514 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0746407911923866 0 0 0 0.049480455220188 0 0 0 0 0 0 0 0 0 0 0.0485554746297645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0224921277552857 0 0 0 0 0 0 0 0 0 0.0673854447439353 0 0 0 0.0705218617771509 0 0 0.0221631205673759 0 0 0 0 0 0 0 0 0 0
"chief" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0213720880530028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0492610837438424 0 0 0 0 0 0 0 0 0 0.0217344055640078 0 0 0 0 0 0 0 0 0 0.253646163601775 0.0242483026188167 0 0 0 0.0673854447439353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"choice" 0.0278318953520735 0 0 0 0 0 0 0 0 0 0 0 0.0190730497806599 0.0188572506128606 0 0 0 0 0 0 0 0 0 0 0.0200320512820513 0.0285714285714286 0 0 0.0277777777777778 0 0 0.0554631170271769 0 0 0.0566251415628539 0 0 0 0.0186601977980967 0.0784006272050176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0217344055640078 0 0 0 0 0.0224921277552857 0 0 0 0 0.021137180300148 0.0242483026188167 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0298953662182362
"client" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0754290024514426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.106269925611052 0.0659630606860158 0.0869376222560313 0 0 0 0 0 0 0 0 0 0.021137180300148 0.0242483026188167 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"complaint" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0214730513205927 0 0 0 0 0 0 0 0 0 0 0 0.0566251415628539 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0176991150442478 0.0203998368013056 0 0 0 0.127523910733262 0.131926121372032 0 0.0233372228704784 0.0216637781629116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cook" 0 0 0 0 0 0 0 0 0 0 0.0185459940652819 0 0 0 0.0180733779143322 0 0 0 0.13290802764487 0.0230627306273063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0181950509461426 0 0 0 0 0 0 0 0 0 0 0 0 0.0256278831368529 0 0 0 0 0 0 0 0 0 0.0176991150442478 0.0203998368013056 0 0 0 0 0 0 0 0 0 0 0.0224921277552857 0 0 0 0 0.021137180300148 0 0 0 0.0655737704918033 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0.0528262017960909 0 0 0.0261233019853709 0 0
"cracks" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0180733779143322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0180701120346946 0 0 0.05598059339429 0 0 0 0 0 0 0.0652173913043478 0 0 0.0193610842207164 0 0 0 0 0 0 0.0229673863114378 0 0.0246305418719212 0.0680580762250454 0 0 0 0 0.0197316495659037 0 0.0212539851222104 0 0 0 0 0 0 0 0 0 0.0216076058772688 0 0 0 0.0221092195445501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"daughters" 0 0 0 0.0296296296296296 0 0 0 0 0 0.0218866272707376 0 0 0 0 0 0 0 0 0 0 0 0.0208116545265349 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0361402240693892 0 0 0 0 0 0 0 0 0 0.0434782608695652 0 0.0233426704014939 0.0193610842207164 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0411437975725159 0.0215331610680448 0.0899685110211426 0.0235960358659745 0.0210570646451885 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"directory" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0416233090530697 0.257676615847112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0212539851222104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.072992700729927 0 0 0 0 0 0 0 0 0 0 0 0
"divorce" 0 0 0.0265181649429859 0 0.0283848992336077 0 0 0 0 0 0.0556379821958457 0.0759157335357753 0.0381460995613199 0.0565717518385819 0.0180733779143322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0263574064312072 0.0242777373148823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0224921277552857 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"drag" 0 0 0.0265181649429859 0 0 0.0229200091680037 0 0 0.0223413762287757 0 0 0 0 0 0 0 0 0 0.0265816055289739 0.0230627306273063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0180701120346946 0 0 0 0 0 0 0 0 0 0 0 0.0233426704014939 0 0 0 0 0.0263574064312072 0 0 0.0229673863114378 0 0.0246305418719212 0 0.0248385494287134 0 0 0 0 0 0 0 0.0217344055640078 0 0 0 0 0 0.0235960358659745 0.0421141292903769 0 0.0225275963054742 0 0 0 0 0 0 0.0648929266709929 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0298953662182362
"dry" 0 0 0 0 0.0283848992336077 0.0458400183360073 0 0.0223363859727496 0 0 0 0.0189789333839438 0 0 0.0361467558286644 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0373203955961933 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0215331610680448 0 0 0 0 0 0.021137180300148 0 0.0221092195445501 0 0 0 0 0 0.0233699462491236 0 0 0.0233535730966838 0.0443262411347518 0 0 0 0 0 0 0 0 0.0274047684297068 0.0298953662182362
"editor" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.143944067448077 0.0832466181061394 0.064419153961778 0.0427441761060056 0.0200320512820513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0224921277552857 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entering" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0514006682086867 0.0253871541000254 0.0797448165869219 0 0 0 0.0429461026411853 0 0 0.0285714285714286 0 0.0283205890682526 0 0.0264480296217932 0 0 0 0 0 0 0.0191241155096577 0.0545851528384279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0212539851222104 0 0 0 0.0433275563258232 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"establishing" 0 0 0 0 0 0 0.0222667557336896 0 0 0 0 0 0 0 0 0 0 0.0507743082000508 0 0.0230627306273063 0.0205634382068682 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0264480296217932 0 0.0226860254083485 0 0.0353982300884956 0.0407996736026112 0 0 0.0188928773852258 0.0212539851222104 0.0219876868953386 0.0217344055640078 0 0.0216637781629116 0.020571898786258 0 0 0 0.0210570646451885 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exchange" 0 0 0 0 0 0 0 0 0 0.0218866272707376 0 0.0189789333839438 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0218483722962639 0.0233426704014939 0 0 0 0 0 0 0 0.0229673863114378 0 0 0 0 0.0353982300884956 0 0 0.0789265982636148 0 0.0212539851222104 0.0219876868953386 0.0217344055640078 0 0 0 0 0 0.0235960358659745 0 0 0.0225275963054742 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0292141396435875 0.0261233019853709 0 0
"expect" 0.0278318953520735 0 0 0 0 0 0 0 0 0 0.0185459940652819 0.0189789333839438 0.0190730497806599 0.0188572506128606 0 0 0 0 0 0.0461254612546125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0233426704014939 0 0 0.0256278831368529 0 0 0 0 0 0 0 0 0 0 0.0203998368013056 0 0 0 0.0212539851222104 0 0.0434688111280156 0 0.0216637781629116 0 0 0 0 0 0 0.0225275963054742 0 0 0 0 0 0 0 0 0 0 0 0.0233535730966838 0.0221631205673759 0 0 0 0 0 0 0.0292141396435875 0 0 0
"facing" 0 0 0 0 0 0 0 0.0223363859727496 0 0 0.0185459940652819 0 0 0 0.0180733779143322 0 0.0514006682086867 0.0761614623000762 0 0 0 0.0208116545265349 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0196001568012544 0 0 0 0 0 0 0 0 0.0193610842207164 0 0 0 0 0.0242777373148823 0 0 0 0 0 0 0 0 0 0 0 0.0212539851222104 0.0219876868953386 0.0217344055640078 0 0 0 0 0 0 0.0421141292903769 0 0 0 0 0.0221092195445501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"favorite" 0.0278318953520735 0.0289603243556328 0 0.0296296296296296 0 0 0 0 0 0.0218866272707376 0.0370919881305638 0 0 0.0188572506128606 0.0180733779143322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0602772754671489 0 0 0 0 0 0.0191241155096577 0 0.0186601977980967 0 0 0 0 0 0 0.0217391304347826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0233372228704784 0.0216637781629116 0 0 0 0 0 0.0216076058772688 0 0.021137180300148 0 0 0 0 0 0 0 0.0467398924982473 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"finished" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0377145012257213 0 0 0 0 0.0265816055289739 0.0461254612546125 0 0 0 0 0.0400641025641026 0 0 0.0566411781365052 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0246305418719212 0 0 0.0176991150442478 0.0203998368013056 0 0 0 0 0 0 0.0233372228704784 0 0 0 0 0 0 0 0.0225275963054742 0 0 0 0 0 0 0 0 0.0233699462491236 0 0 0 0 0 0 0 0 0.0528262017960909 0.0585137507314219 0 0 0 0
